movieId,title,genres
5118,"Girl Next Door, The (2004)",Comedy|Romance
5119,Secret Window (2004),Mystery|Thriller
5120,Spartan (2004),Thriller
5121,Broken Wings (Knafayim Shvurot) (2002),Drama
5122,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance
5123,Mad Dog and Glory (1993),Comedy|Drama|Romance
5124,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy
5125,Peyton Place (1957),Drama|Romance
5126,Searching for Debra Winger (2002),Documentary
5127,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
5128,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
5129,Taking Lives (2004),Crime|Drama|Thriller
5130,Jersey Girl (2004),Comedy|Drama|Romance
5131,"Ladykillers, The (2004)",Comedy|Crime
5132,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery
5133,Dogville (2003),Drama|Mystery|Thriller
5134,Ned Kelly (2003),Drama
5135,Hellboy (2004),Action|Adventure|Fantasy|Horror
5136,Home on the Range (2004),Animation|Children|Comedy|Musical|Western
5137,"Prince & Me, The (2004)",Comedy|Romance
5138,Walking Tall (2004),Action
5139,The Alamo (2004),Drama|War|Western
5140,Ella Enchanted (2004),Comedy|Fantasy|Romance
5141,"Whole Ten Yards, The (2004)",Action|Comedy|Crime
5142,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller
5143,"Ten Commandments, The (1956)",Adventure|Drama
5144,Dawn of the Dead (1978),Action|Drama|Horror
5145,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy
5146,Cheaper by the Dozen (1950),Comedy|Drama
5147,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama
5148,Africa Screams (1949),Adventure|Comedy
5149,Munchies (1987),Comedy|Horror
5150,"Late Show, The (1977)",Comedy|Crime|Drama|Mystery
5151,After Hours (1985),Comedy|Thriller
5152,Connie and Carla (2004),Comedy
5153,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
5154,"Punisher, The (2004)",Action|Crime|Thriller
5155,13 Going on 30 (2004),Comedy|Fantasy|Romance
5156,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
5157,Envy (2004),Comedy
5158,Godsend (2004),Drama|Horror|Thriller
5159,Laws of Attraction (2004),Comedy|Romance
5160,Mean Girls (2004),Comedy
5161,New York Minute (2004),Action|Adventure|Comedy
5162,Van Helsing (2004),Action|Adventure|Fantasy|Horror
5163,Valentin (Valentín) (2002),Drama
5164,Troy (2004),Action|Adventure|Drama|War
5165,Carandiru (2003),Crime|Drama
5166,Coffee and Cigarettes (2003),Comedy|Drama
5167,Swimming to Cambodia (1987),Drama
5168,Enemy Mine (1985),Adventure|Drama|Sci-Fi
5169,Enter the Dragon (1973),Action|Crime
5170,Gimme Shelter (1970),Documentary
5171,Henry & June (1990),Drama
5172,Martin (1977),Drama|Horror
5173,"Three Faces of Eve, The (1957)",Drama
5174,Band of Brothers (2001),Action|Drama|War
5175,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery
5176,100 Girls (2000),Comedy|Romance
5177,Fail-Safe (1964),Drama|Thriller|War
5178,Kwaidan (Kaidan) (1964),Horror
5179,28 Up (1985),Documentary
5180,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
5181,Octopussy (1983),Action|Adventure|Thriller
5182,"Blue Gardenia, The (1953)",Crime|Drama|Film-Noir|Thriller
5183,Wit (2001),Drama
5184,Never Say Never Again (1983),Action|Adventure|Thriller
5185,Maborosi (Maboroshi no hikari) (1995),Drama
5186,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance
5187,Pride and Prejudice (1940),Comedy|Drama|Romance
5188,In This Our Life (1942),Drama
5189,Woman of the Year (1942),Comedy|Romance
5190,Summertime (1955),Drama|Romance
5191,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),Drama|Thriller|War
5192,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
5193,White Palace (1990),Drama
5194,Oklahoma! (1955),Musical|Romance|Western
5195,Desert Hearts (1985),Drama
5196,Body Double (1984),Mystery|Thriller
5197,"Miracle Worker, The (1962)",Drama
5198,Monster in a Box (1992),Comedy|Drama
5199,School Ties (1992),Drama
5200,Girl (1998),Drama
5201,Just Write (1997),Comedy
5202,Raising Cain (1992),Horror|Thriller
5203,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi
5204,"Witchfinder General (Conquerer Worm, The) (1968)",Horror
5205,Pride and Prejudice (1995),Drama|Romance
5206,"Prince and the Showgirl, The (1957)",Comedy|Romance
5207,"China Syndrome, The (1979)",Drama|Thriller
5208,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller
5209,Look Who's Talking Too (1990),Comedy|Romance
5210,"Bells of St. Mary's, The (1945)",Drama
5211,Pat and Mike (1952),Comedy|Romance
5212,Animal Crackers (1930),Comedy|Musical
5213,Bedazzled (1967),Comedy|Fantasy
5214,Cat People (1942),Drama|Horror|Romance|Thriller
5215,Camelot (1967),Drama|Musical|Romance
5216,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance
5217,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller
5218,That's The Way I Like It (a.k.a. Forever Fever) (1998),Comedy|Drama|Romance
5219,Explorers (1985),Adventure|Children|Sci-Fi
5220,Pierrot le fou (1965),Crime|Drama
5221,Tuesdays with Morrie (1999),Drama
5222,Jason and the Argonauts (1963),Action|Adventure|Fantasy
5223,Nostalghia (1983),Drama
5224,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller
5225,"Driller Killer, The (1979)",Drama|Horror
5226,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War
5227,"Best of Youth, The (La meglio gioventù) (2003)",Drama
5228,Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama
5229,"Bang, Bang, You're Dead (2002)",Drama
5230,My Side of the Mountain (1969),Adventure|Children
5231,Sniper (1993),Action|Drama
5232,Genghis Blues (1999),Documentary
5233,To Hell and Back (1955),Action|Drama|War
5234,"11'09""01 - September 11 (2002)",Drama
5235,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",Animation|Children|Comedy
5236,Internal Affairs (1990),Crime|Thriller
5237,"Parallax View, The (1974)",Thriller
5238,"Warriors, The (1979)",Action|Adventure|Crime|Thriller
5239,Ambush (Rukajärven tie) (1999),Drama|Romance|War
5240,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi
5241,Babylon 5: The River of Souls (1998),Drama|Sci-Fi
5242,Babylon 5: Thirdspace (1998),Drama|Sci-Fi
5243,True Stories (1986),Comedy|Musical
5244,Zardoz (1974),Fantasy|Sci-Fi
5245,School For Scoundrels (1960),Comedy
5246,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama
5247,Mogambo (1953),Adventure|Drama|Romance
5248,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller
5249,Cypher (2002),Action|Sci-Fi|Thriller
5250,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance
5251,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery
5252,Shadow of the Thin Man (1941),Comedy|Crime|Mystery
5253,After the Thin Man (1936),Comedy|Crime|Mystery|Romance
5254,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance
5255,Woodstock (1970),Documentary|Musical
5256,Gunga Din (1939),Adventure|Comedy|War
5257,Children of Dune (2003),Fantasy|Sci-Fi
5258,Dune (2000),Drama|Fantasy|Sci-Fi
5259,Lammbock (2001),Comedy
5260,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy
5261,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi
5262,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi
5263,Getting It Right (1989),Comedy|Drama
5264,Straight to Hell (1987),Comedy|Crime|Western
5265,White Zombie (1932),Horror
5266,The Plague of the Zombies (1966),Horror
5267,I Walked with a Zombie (1943),Drama|Horror
5268,How to Succeed in Business Without Really Trying (1967),Comedy|Musical
5269,Pat Garrett and Billy the Kid (1973),Western
5270,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",Action
5271,"Duck, You Sucker (1971)",Action|Western
5272,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller
5273,"Ballad of Cable Hogue, The (1970)",Comedy|Western
5274,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action
5275,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927),Documentary
5276,Samurai Fiction (SF: Episode One) (1998),Action|Adventure|Comedy
5277,Gidget (1959),Comedy
5278,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir
5279,Desperate Living (1977),Comedy|Crime
5280,"Devil's Rain, The (1975)",Horror
5281,"Valachi Papers,The (1972)",Crime|Drama
5282,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller
5283,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure
5284,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller
5285,Dark Days (2000),Documentary
5286,Zelig (1983),Comedy
5287,Face to Face (Ansikte mot ansikte) (1976),Drama|Fantasy|Horror|Mystery
5288,Shame (Skammen) (1968),Drama|War
5289,Winter Light (Nattvardsgästerna) (1963),Drama
5290,Through a Glass Darkly (Såsom i en spegel) (1961),Drama
5291,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance
5292,Summer with Monika (Sommaren med Monika) (1953),Drama|Romance
5293,"Killers, The (1946)",Crime|Film-Noir
5294,"Night of the Iguana, The (1964)",Drama|Thriller
5295,Reflections in a Golden Eye (1967),Drama
5296,Under the Volcano (1984),Drama
5297,Wise Blood (1979),Comedy|Drama
5298,Nightbreed (1990),Fantasy|Horror
5299,Bloody Mama (1970),Crime|Drama
5300,"Trip, The (1967)",Drama
5301,Ken Park (2002),Drama
5302,Monterey Pop (1968),Documentary|Musical
5303,"Bridge Too Far, A (1977)",Action|Drama|War
5304,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
5305,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller
5306,Broadway Danny Rose (1984),Comedy
5307,From Beyond (1986),Horror|Sci-Fi
5308,Dolls (1987),Horror
5309,Rock 'N' Roll High School (1979),Comedy|Musical
5310,Death Race 2000 (1975),Action|Sci-Fi
5311,"Wild Angels, The (1966)",Action|Drama
5312,Bedlam (1946),Drama|Horror
5313,Brigadoon (1954),Fantasy|Musical|Romance
5314,Marjorie Morningstar (1958),Drama
5315,"Power of One, The (1992)",Drama
5316,"Weather Underground, The (2002)",Documentary
5317,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama
5318,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
5319,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy
5320,"Getaway, The (1972)",Action|Crime|Drama|Thriller
5321,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
5322,How to Steal a Million (1966),Comedy|Crime|Romance
5323,Support Your Local Sheriff! (1969),Comedy|Western
5324,Mean Streets (1973),Crime|Drama
5325,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir
5326,Harper (1966),Crime|Drama|Mystery
5327,Sweet Bird of Youth (1962),Drama
5328,Grill Point (Halbe Treppe) (2002),Drama
5329,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller
5330,Bad Day at Black Rock (1955),Drama|Thriller|Western
5331,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy
5332,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy
5333,Sammy and Rosie Get Laid (1987),Comedy|Drama
5334,Sunrise: A Song of Two Humans (1927),Drama|Romance
5335,Shock Corridor (1963),Drama
5336,Au revoir les enfants (1987),Drama
5337,Sex: The Annabel Chong Story (1999),Documentary
5338,"Girl Next Door, The (1999)",Documentary
5339,Pursuit of Happiness (2001),Comedy|Romance
5340,Gladiator (1992),Action|Drama
5341,"Inheritance, The (Arven) (2003)",Drama
5342,Indestructible Man (1956),Crime|Horror|Sci-Fi
5343,"Wasp Woman, The (1959)",Horror|Sci-Fi
5344,Attack of the Giant Leeches (1959),Horror|Sci-Fi
5345,Dead or Alive: Hanzaisha (1999),Action|Crime
5346,Lola Montès (1955),Drama
5347,Charly (1968),Drama|Sci-Fi
5348,"Dolce Vita, La (1960)",Drama
5349,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller
5350,Rush (1991),Crime|Drama
5351,Captain Blood (1935),Action|Adventure|Romance
5352,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
5353,Educating Rita (1983),Comedy|Drama
5354,On Moonlight Bay (1951),Comedy|Musical
5355,Sansho the Bailiff (Sanshô dayû) (1954),Drama
5356,Zazie dans le métro (1960),Comedy
5357,"Americanization of Emily, The (1964)",Comedy|Drama|War
5358,Anne of the Thousand Days (1969),Drama
5359,Baby Doll (1956),Drama
5360,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
5361,Beyond the Valley of the Dolls (1970),Comedy|Horror
5362,Hiroshima Mon Amour (1959),Drama|Romance|War
5363,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller
5364,"Day of the Jackal, The (1973)",Crime|Thriller
5365,"Razor's Edge, The (1946)",Drama
5366,Night of the Living Dead (1990),Horror
5367,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
5368,Safety Last! (1923),Action|Comedy|Romance
5369,While the City Sleeps (1956),Drama|Film-Noir
5370,Viridiana (1961),Comedy|Drama
5371,Totally F***ed Up (1993),Drama
5372,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery
5373,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance
5374,Queen Christina (1933),Drama|Romance
5375,Battleground (1949),Action|Drama|War
5376,3 Women (Three Women) (1977),Drama
5377,Take Me Out to the Ball Game (1949),Comedy|Musical|Romance
5378,Grey Gardens (1975),Documentary
5379,Purple Rain (1984),Drama|Musical
5380,Signs of Life (Lebenszeichen) (1968),Drama
5381,Point of No Return (1993),Action|Thriller
5382,"Tale of Ham and Passion, A (Jamón, Jamón) (1992)",Comedy|Drama|Romance
5383,College (1927),Comedy
5384,Mitchell (1975),Action|Crime
5385,Dolls (2002),Drama|Romance
5386,"Man Who Came to Dinner, The (1942)",Comedy
5387,Sunday Bloody Sunday (1971),Drama
5388,"Major and the Minor, The (1942)",Comedy|Romance
5389,"Caine Mutiny, The (1954)",Drama|War
5390,Black Narcissus (1947),Drama
5391,Escape from Alcatraz (1979),Drama|Thriller
5392,Oliver Twist (1948),Adventure|Crime|Drama
5393,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
5394,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
5395,Raising Helen (2004),Comedy|Drama|Romance
5396,Soul Plane (2004),Comedy
5397,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama
5398,Saved! (2004),Comedy|Drama
5399,"Time of the Wolf, The (Le temps du loup) (2003)",Drama
5400,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
5401,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller
5402,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
5403,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
5404,Garfield: The Movie (2004),Animation|Children|Comedy
5405,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
5406,Napoleon Dynamite (2004),Comedy
5407,Lover Come Back (1961),Comedy|Romance
5408,Police Academy: Mission to Moscow (1994),Comedy|Crime
5409,Ring of Bright Water (1969),Comedy|Drama
5410,Fool for Love (1985),Drama
5411,Helen of Troy (1956),Action|Adventure|Drama|Romance|War
5412,"Hound of the Baskervilles, The (1939)",Crime|Mystery|Thriller
5413,Suddenly (1954),Crime|Drama|Film-Noir
5414,Possessed (1947),Drama|Film-Noir
5415,Kings Row (1942),Drama|Romance
5416,"Kid Brother, The (1927)",Children|Comedy|Romance
5417,This Island Earth (1955),Sci-Fi
5418,Blackboard Jungle (1955),Drama
5419,It Had to Be You (2000),Comedy|Romance
5420,"Heiress, The (1949)",Drama|Romance
5421,State Fair (1945),Musical|Romance
5422,Executive Suite (1954),Drama
5423,Johnny Belinda (1948),Drama
5424,Super Size Me (2004),Comedy|Documentary|Drama
5425,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance
5426,"Jetée, La (1962)",Romance|Sci-Fi
5427,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror
5428,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War
5429,Samsara (2001),Adventure|Drama|Romance
5430,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
5431,White Heat (1949),Crime|Drama|Film-Noir
5432,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy
5433,Memphis Belle (1990),Action|Drama|War
5434,"Cincinnati Kid, The (1965)",Drama
5435,Pretty Baby (1978),Drama
5436,Show Boat (1951),Drama|Musical|Romance
5437,Box of Moon Light (1996),Comedy|Drama
5438,Freaks (1932),Crime|Drama|Horror
5439,"Immigrant, The (1917)",Comedy
5440,My Little Chickadee (1940),Comedy|Western
5441,"High and the Mighty, The (1954)",Drama
5442,"Ugly Dachshund, The (1966)",Children|Comedy
5443,Around the World in 80 Days (2004),Adventure|Children|Comedy
5444,I'll Sleep When I'm Dead (2003),Crime|Drama
5445,Dodgeball: A True Underdog Story (2004),Comedy
5446,"Terminal, The (2004)",Comedy|Drama|Romance
5447,Dear Frankie (2004),Drama|Romance
5448,White Chicks (2004),Action|Comedy|Crime
5449,"Notebook, The (2004)",Drama|Romance
5450,Two Brothers (Deux frères) (2004),Adventure|Children|Drama
5451,De-Lovely (2004),Drama|Musical
5452,Kaena: The Prophecy (Kaena: La prophétie) (2003),Action|Adventure|Animation|Children|Sci-Fi
5453,"Day at the Races, A (1937)",Comedy|Musical
5454,"Now You See Him, Now You Don't (1972)",Comedy|Sci-Fi
5455,Bob & Carol & Ted & Alice (1969),Comedy|Drama
5456,"Littlest Rebel, The (1935)",Children|Drama
5457,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical
5458,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama
5459,Kopps (2003),Action|Comedy
5460,Comandante (2003),Documentary
5461,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
5462,Pirates of Silicon Valley (1999),Documentary|Drama
5463,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
5464,"Clock, The (1945)",Adventure|Drama|Romance
5465,Leave Her to Heaven (1945),Drama|Film-Noir
5466,Winter War (Talvisota) (1989),Drama|War
5467,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi
5468,Revenge of the Pink Panther (1978),Comedy|Crime
5469,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller
5470,Taxi (1998),Action|Comedy
5471,Tokyo Godfathers (2003),Adventure|Animation|Drama
5472,Our Hospitality (1923),Comedy
5473,All of Me (1984),Comedy|Fantasy
5474,"Farmer's Daughter, The (1947)",Comedy
5475,Lassie Come Home (1943),Adventure|Children|Drama
5476,Overboard (1987),Comedy|Romance
5477,By the Light of the Silvery Moon (1953),Children|Musical|Romance
5478,Butterfield 8 (1960),Drama
5479,Johnny Guitar (1954),Drama|Western
5480,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
5481,Fahrenheit 9/11 (2004),Documentary
5482,Roxanne (1987),Comedy|Romance
5483,"Same River Twice, The (2003)",Documentary
5484,"Book of Life, The (1998)",Comedy|Fantasy
5485,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
5486,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
5487,Before Sunset (2004),Drama|Romance
5488,King Arthur (2004),Action|Adventure|Drama|War
5489,Anchorman: The Legend of Ron Burgundy (2004),Comedy
5490,Sleepover (2004),Comedy
5491,"Cinderella Story, A (2004)",Comedy|Romance
5492,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
5493,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
5494,Long Day's Journey Into Night (1962),Drama
5495,Prince Valiant (1954),Adventure
5496,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
5497,"Tin Star, The (1957)",Western
5498,How the West Was Won (1962),Adventure|Drama|Western
5499,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
5500,Catwoman (2004),Action|Crime|Fantasy
5501,A Home at the End of the World (2004),Drama|Romance
5502,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller
5503,Battle Hymn (1957),Drama
5504,"Enemy Below, The (1957)",Action|Drama|War
5505,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama
5506,"Shock to the System, A (1990)",Comedy|Crime|Thriller
5507,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
5508,"Bachelor and the Bobby-Soxer, The (1947)",Comedy
5509,Dancing in September (2000),Drama
5510,Destination Tokyo (1943),Adventure|War
5511,How I Got Into College (1989),Comedy|Romance
5512,Mr. Blandings Builds His Dream House (1948),Comedy
5513,My Favorite Wife (1940),Comedy|Romance
5514,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical
5515,"Snake Pit, The (1948)",Drama
5516,"Super, The (1991)",Comedy
5517,Two of a Kind (1983),Comedy|Fantasy|Romance
5518,"Leopard, The (Gattopardo, Il) (1963)",Drama|War
5519,"Goodbye, Columbus (1969)",Comedy|Drama|Romance
5520,"Day of the Locust, The (1975)",Drama
5521,To End All Wars (2001),Action|Drama|War
5522,Biggles (1986),Adventure|Fantasy|Sci-Fi
5523,"World of Suzie Wong, The (1960)",Drama|Romance
5524,Gun Crazy (a.k.a. Deadly Is the Female) (1949),Crime|Drama|Film-Noir
5525,"Set-Up, The (1949)",Drama|Film-Noir|Romance
5526,Unprecedented: The 2000 Presidential Election (2002),Documentary
5527,"Prime of Miss Jean Brodie, The (1969)",Drama
5528,"Three Lives of Thomasina, The (1964)",Children|Drama
5529,"One and Only, Genuine, Original Family Band, The (1968)",Children|Comedy|Musical
5530,This Gun for Hire (1942),Crime|Film-Noir|Thriller
5531,Black Angel (1946),Drama|Film-Noir|Mystery
5532,"Big Clock, The (1948)",Crime|Film-Noir|Thriller
5533,Criss Cross (1949),Crime|Drama|Film-Noir
5534,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
5535,Roadkill (a.k.a. Roadkill: Move or Die) (1989),Drama
5536,Bon Voyage (2003),Comedy|Drama
5537,"Manchurian Candidate, The (2004)",Thriller
5538,"Village, The (2004)",Drama|Mystery|Thriller
5539,Garden State (2004),Comedy|Drama|Romance
5540,Early Summer (Bakushû) (1951),Drama
5541,Revengers Tragedy (2002),Comedy|Horror
5542,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War
5543,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
5544,Salesman (1969),Documentary
5545,Collateral (2004),Action|Crime|Drama|Thriller
5546,Little Black Book (2004),Comedy|Romance
5547,Code 46 (2003),Romance|Sci-Fi
5548,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
5549,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance
5550,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
5551,Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy
5552,We Don't Live Here Anymore (2004),Drama
5553,Without a Paddle (2004),Comedy
5554,Double Trouble (1967),Musical
5555,Spinout (1966),Comedy|Musical
5556,Harum Scarum (1965),Comedy|Musical
5557,"Sting II, The (1983)",Comedy|Crime
5558,"Bill Cosby, Himself (1983)",Comedy|Documentary
5559,Dead Ringer (1964),Drama|Thriller
5560,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
5561,Suspect Zero (2004),Crime|Thriller
5562,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama
5563,Vanity Fair (2004),Drama|Romance
5564,Paparazzi (2004),Drama|Thriller
5565,Wicker Park (2004),Drama|Romance|Thriller
5566,Alice Doesn't Live Here Anymore (1974),Drama|Romance
5567,"Mangler, The (1995)",Horror
5568,Who's That Knocking at My Door? (1967),Drama
5569,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
5570,Flipper (1963),Adventure|Children|Drama
5571,Smile (1975),Comedy
5572,"Small Circle of Friends, A (1980)",Drama
5573,Night of the Demons (1988),Horror
5574,Lilith (1964),Drama
5575,SuperBabies: Baby Geniuses 2 (2004),Comedy
5576,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
5577,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
5578,Mr. 3000 (2004),Comedy|Drama
5579,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
5580,Wimbledon (2004),Comedy|Romance
5581,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
5582,"Last Shot, The (2004)",Comedy
5583,"Dirty Shame, A (2004)",Comedy
5584,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
5585,Shaun of the Dead (2004),Comedy|Horror
5586,Murder on the Orient Express (1974),Crime|Mystery|Thriller
5587,Mask (1985),Drama
5588,"Boston Strangler, The (1968)",Crime|Drama|Mystery|Thriller
5589,"Man with One Red Shoe, The (1985)",Comedy|Thriller
5590,Basket Case 3: The Progeny (1992),Comedy|Horror
5591,Basket Case 2 (1990),Comedy|Horror
5592,Hardcore (1979),Drama
5593,"Terror, The (1963)",Horror|Mystery
5594,Cannibal Holocaust (1980),Horror
5595,Shark Tale (2004),Animation|Children|Comedy
5596,Ladder 49 (2004),Action|Drama|Thriller
5597,I Heart Huckabees (2004),Comedy
5598,Raise Your Voice (2004),Romance
5599,Primer (2004),Drama|Sci-Fi
5600,Stage Beauty (2004),Drama
5601,Shall We Dance? (2004),Comedy|Romance
5602,Team America: World Police (2004),Action|Adventure|Animation|Comedy
5603,Eulogy (2004),Comedy|Crime|Drama
5604,"Country Girl, The (1954)",Drama
5605,"Rose Tattoo, The (1955)",Drama|Romance
5606,Tess (1979),Drama|Romance
5607,Cannonball (1976),Action|Comedy|Drama
5608,"Fearless Vampire Killers, The (1967)",Comedy|Horror
5609,Black Beauty (1971),Children|Drama
5610,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary
5611,Born Rich (2003),Documentary
5612,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama
5613,All I Want for Christmas (1991),Children|Comedy|Romance
5614,Friday Night Lights (2004),Action|Drama
5615,Tarnation (2003),Documentary
5616,Being Julia (2004),Comedy|Drama
5617,Surviving Christmas (2004),Comedy
5618,"Grudge, The (2004)",Horror|Mystery|Thriller
5619,Alfie (2004),Comedy|Drama|Romance
5620,Sideways (2004),Comedy|Drama|Romance
5621,The Machinist (2004),Drama|Mystery|Thriller
5622,Vera Drake (2004),Drama
5623,Lightning in a Bottle (2004),Documentary
5624,Undertow (2004),Crime|Drama|Thriller
